cohort,subject,session,run,n_tr,within_dmn_difumo,within_cen_difumo,dmn_cen_difumo,mpfc_pcc,acc_pcc,acc_mpfc,within_dmn_pers,within_cen_pers,dmn_cen_pers
rtbpd,rtbpd018,ses-nf1,1,249,0.5566635800263247,0.520820437506301,0.3091102307305714,0.5938380589550997,0.5120887143967159,0.7341424026437862,0.39423557648353746,0.3816604939302582,0.24038147609848337
rtbpd,rtbpd018,ses-nf1,2,248,0.37178199345111623,0.589076976138323,0.33132795873525894,0.36162538591031695,0.47277347995359803,0.3111530279831713,0.008006002618305313,0.02819993191956719,0.4706682075948547
rtbpd,rtbpd018,ses-nf1,3,247,0.5482127534191711,0.6404185380597996,0.45674719297924965,0.5570426844308017,0.3242198518866434,0.681104556312951,0.24812670055210329,0.3481424342344379,0.587788397109461
rtbpd,rtbpd018,ses-nf1,4,249,0.3535118806291827,0.42871175910028936,-0.023733956694786236,0.7489582790863666,0.2587508726871903,0.3859766007421415,0.01814276450715647,0.022149168908656983,-0.28084909404406383
rtbpd,rtbpd018,ses-nf2,1,248,0.19648209269201458,0.1834933212624172,0.08687212738747684,0.4163069445744853,0.08996393002176682,0.26972900636226155,0.026591695185788317,0.021066062536500715,0.31275742574768606
rtbpd,rtbpd018,ses-nf2,2,249,0.40688167301823475,0.38760770158079005,0.17904772290972118,-0.15785627857941856,0.5478588659113425,0.01669606277005643,0.009583620956689552,0.014440290694394998,0.21976123688116722
rtbpd,rtbpd018,ses-nf2,3,250,0.5958545657894736,0.5670850748214818,0.471097698846064,0.6920529316381105,0.4516765939689087,0.4885672187020192,0.014341842298827089,0.03121667150864332,0.5579272793720659
rtbpd,rtbpd018,ses-nf2,4,250,0.311264850547764,0.2912045076992189,0.2596336819019079,0.2993332146802945,0.3647372952712682,0.5207172320251545,0.008730441334665115,0.009759705849018023,0.6745852026330067
