cohort,subject,session,run,n_tr,within_dmn_difumo,within_cen_difumo,dmn_cen_difumo,mpfc_pcc,acc_pcc,acc_mpfc,within_dmn_pers,within_cen_pers,dmn_cen_pers
rtbpd,rtbpd003,ses-nf1,1,246,0.5548566163279604,0.42783520237300027,0.27268886847938134,0.6533214110220246,0.36678480008707526,0.598344928450056,0.5259402193549635,0.35952683963677406,0.33195103881928145
rtbpd,rtbpd003,ses-nf1,2,247,0.5363954699371294,0.3237391197235955,0.04468035716448821,0.7849793596106052,0.3997920312782877,0.6412413413496708,0.05892101757910338,0.1148448026732118,-0.26121090979071243
rtbpd,rtbpd003,ses-nf1,3,247,0.44567186113059837,0.3920426817352977,0.1458097007079718,0.36404445567831856,0.6013422309651221,0.5272805795533114,0.1835653487048106,0.18994892757787543,0.3436851668096077
rtbpd,rtbpd003,ses-nf1,4,248,0.5643829451173004,0.5621822903388985,0.31347437048670385,0.49023651136525614,0.5949608694877883,0.7643015883154551,0.013102598767235159,0.007043937471628459,0.6934208289931768
rtbpd,rtbpd003,ses-nf2,1,248,0.44789688199789685,0.1906049719859839,0.184225262803247,0.6978882132001506,0.5935499866763115,0.4527860516229319,0.015165663779002903,0.018198697100785376,0.6605560895188202
rtbpd,rtbpd003,ses-nf2,2,248,0.7149415778488456,0.6111120866754867,0.5607330483384763,0.7922110685304555,0.498804638406801,0.6374507920448015,0.05294609550732754,0.06067086025538469,0.7115740785520241
rtbpd,rtbpd003,ses-nf2,3,248,0.4637925160585241,0.4034055295119888,0.23309065840067963,0.5537766731251018,0.42284957759833613,0.25778377961313276,0.17161046165241228,0.20738546121414067,0.5839477700595828
rtbpd,rtbpd003,ses-nf2,4,248,0.348937938800987,0.4605753592367407,0.08636989611276154,0.410894182941638,0.29697714156813504,0.5555786073873323,0.013141999195446449,0.05116976776705822,0.5888330980765472
