cohort,subject,session,run,n_tr,within_dmn_difumo,within_cen_difumo,dmn_cen_difumo,mpfc_pcc,acc_pcc,acc_mpfc,within_dmn_pers,within_cen_pers,dmn_cen_pers
dmnelf,dmnelf009,ses-dmnelf,1,347,0.4372097944543248,0.39372587692189454,0.026027027007154802,0.555968828089324,0.1508965230181455,0.6611245917455086,0.4157200381090097,0.3124383913876277,-0.1495434525198308
dmnelf,dmnelf009,ses-dmnelf,2,348,0.3344839298812551,0.39643350706812525,0.030754976622313083,0.5023659471984745,0.15144430919780427,0.36024759328997225,0.29011024360124904,0.20236298711235856,0.1886561312681355
