cohort,subject,session,run,n_tr,within_dmn_difumo,within_cen_difumo,dmn_cen_difumo,mpfc_pcc,acc_pcc,acc_mpfc,within_dmn_pers,within_cen_pers,dmn_cen_pers
dmnelf,dmnelf014,ses-dmnelf,1,349,0.4369608426248029,0.4074247458160625,0.19545234365238193,0.42319305157337317,0.4329138760710657,0.5012616747347924,0.3654648832559968,0.3780888712160613,0.1744939271858329
dmnelf,dmnelf014,ses-dmnelf,2,348,0.5620036077740095,0.5720311444863542,0.405721731684834,0.5879678909430963,0.5787620440134806,0.7022044678419648,0.24154798111648446,0.31264695869532483,0.3935287415651554
