cohort,subject,session,run,n_tr,within_dmn_difumo,within_cen_difumo,dmn_cen_difumo,mpfc_pcc,acc_pcc,acc_mpfc
rtbpd,rtbpd045,ses-nf1,1,250,0.737891810746625,0.5831768024315227,0.5860264155571058,0.7848236426218143,0.21039709610137713,0.3026804370325842
rtbpd,rtbpd045,ses-nf1,2,249,0.7547724889716857,0.5754820351844511,0.572591385211426,0.825724012566201,0.43697404074755747,0.4970671869428328
rtbpd,rtbpd045,ses-nf1,3,249,0.6751209694799891,0.5293985597745756,0.4186178507313932,0.8494335084857139,-0.14891857986881993,-0.07270533506175021
rtbpd,rtbpd045,ses-nf1,4,250,0.6653953293230066,0.6667611765100023,0.506858051931376,0.7222130627461276,0.15798278500670682,0.40084011732880376
