cohort,subject,session,run,n_tr,within_dmn_difumo,within_cen_difumo,dmn_cen_difumo,mpfc_pcc,acc_pcc,acc_mpfc,within_dmn_pers,within_cen_pers,dmn_cen_pers
dmnelf,dmnelf005,ses-dmnelf,1,347,0.3226591378832432,0.3088572324004964,-0.13685374658478552,0.45367291483562555,0.21286653019004748,0.48579809438371774,0.4827252330334022,0.26341946845457104,-0.3529893195827876
dmnelf,dmnelf005,ses-dmnelf,2,348,0.3952031976766977,0.5627950312277101,0.15052797499461498,0.4798697180929122,0.4496812763056507,0.6167771411739977,0.2892706618781627,0.3022454319171507,0.30735553733008164
