cohort,subject,session,run,n_tr,within_dmn_difumo,within_cen_difumo,dmn_cen_difumo,mpfc_pcc,acc_pcc,acc_mpfc,within_dmn_pers,within_cen_pers,dmn_cen_pers
rtbpd,rtbpd020,ses-nf1,1,247,0.36429256834483986,0.2863811324769355,-0.03097172448926262,0.5544029094555681,-0.11034376645791495,0.20233322760003716,0.3094170566923727,0.452792084983136,-0.38051422731970913
rtbpd,rtbpd020,ses-nf1,2,250,0.5417994100721761,0.54902319116962,0.21890502434662357,0.7602777597701609,0.3002652724146173,0.5215343356267689,0.17684237693620905,0.22247534151236473,0.4398249490246879
rtbpd,rtbpd020,ses-nf1,3,249,0.4159849610189153,0.3950919581454854,0.3568303305792221,0.40436786756336934,0.16312095568039484,0.5923424901407494,0.193003973875197,0.18589837793768874,0.6247423073792837
rtbpd,rtbpd020,ses-nf1,4,250,0.4722812116555224,0.48801476362972973,0.17115095066178834,0.522394649989548,0.012957527367947077,0.442353542821102,0.15583829207869793,0.20501409190892228,-0.05856703643387547
