cohort,subject,session,run,n_tr,within_dmn_difumo,within_cen_difumo,dmn_cen_difumo,mpfc_pcc,acc_pcc,acc_mpfc,within_dmn_pers,within_cen_pers,dmn_cen_pers
dmnelf,dmnelf015,ses-dmnelf,1,348,0.6408744307478124,0.41060837038246173,-0.042781522939155776,0.86266352835144,0.5334395152144413,0.6863725569777953,0.5619525858851275,0.36666328377412366,-0.12269723907337317
dmnelf,dmnelf015,ses-dmnelf,2,348,0.5370150860864535,0.43459711282840024,0.2339762637449895,0.6905633140436327,0.31929995579471987,0.5016830054640032,0.3486900914298851,0.24510576077289264,0.09002233253821955
